ENSP00000415786	nervous system
ENSP00000415786	kidney
ENSP00000415786	heart
ENSP00000302476	heart
ENSP00000415464	liver
ENSP00000415464	kidney
ENSP00000347919	liver
ENSP00000353806	nervous system
ENSP00000353806	lung
ENSP00000353806	spleen
ENSP00000353806	intestine
ENSP00000328973	lung
ENSP00000326219	kidney
ENSP00000296215	nervous system
ENSP00000261700	muscle
ENSP00000261700	intestine
ENSP00000261700	pancreas
ENSP00000261700	kidney
ENSP00000261700	spleen
ENSP00000261700	heart
ENSP00000261700	lung
ENSP00000261700	nervous system
ENSP00000254624	nervous system
ENSP00000351410	intestine
ENSP00000351410	muscle
ENSP00000351410	liver
ENSP00000351410	kidney
ENSP00000351410	pancreas
ENSP00000351410	lung
ENSP00000351410	spleen
ENSP00000351410	heart
ENSP00000351410	nervous system
ENSP00000380349	muscle
ENSP00000298552	nervous system
ENSP00000263735	pancreas
ENSP00000263735	kidney
ENSP00000263735	lung
ENSP00000263735	intestine
ENSP00000263735	stomach
ENSP00000278836	stomach
ENSP00000278836	nervous system
ENSP00000261692	intestine
ENSP00000261692	muscle
ENSP00000261692	lung
ENSP00000261692	spleen
ENSP00000261692	heart
ENSP00000261692	nervous system
ENSP00000364188	heart
ENSP00000364188	spleen
ENSP00000364188	lung
ENSP00000364188	nervous system
ENSP00000364188	liver
ENSP00000364188	stomach
ENSP00000364188	intestine
ENSP00000364188	muscle
ENSP00000364188	pancreas
ENSP00000364188	kidney
ENSP00000314380	kidney
ENSP00000314380	liver
ENSP00000314380	intestine
ENSP00000314380	nervous system
ENSP00000314380	lung
ENSP00000297788	nervous system
ENSP00000326031	kidney
ENSP00000326031	liver
ENSP00000326031	stomach
ENSP00000326031	intestine
ENSP00000326031	nervous system
ENSP00000393405	nervous system
ENSP00000379485	heart
ENSP00000379485	nervous system
ENSP00000380148	nervous system
ENSP00000265800	nervous system
ENSP00000200453	kidney
ENSP00000200453	intestine
ENSP00000200453	heart
ENSP00000200453	spleen
ENSP00000200453	lung
ENSP00000338160	intestine
ENSP00000338160	muscle
ENSP00000338160	liver
ENSP00000365116	pancreas
ENSP00000359464	nervous system
ENSP00000350509	liver
ENSP00000350509	intestine
ENSP00000350509	nervous system
ENSP00000380364	heart
ENSP00000380364	lung
ENSP00000380364	nervous system
ENSP00000366453	liver
ENSP00000366453	kidney
ENSP00000366453	nervous system
ENSP00000295956	intestine
ENSP00000295956	liver
ENSP00000295956	kidney
ENSP00000295956	lung
ENSP00000168148	liver
ENSP00000229266	nervous system
ENSP00000229266	liver
ENSP00000371230	heart
ENSP00000371230	kidney
ENSP00000371230	liver
ENSP00000261454	liver
ENSP00000204566	pancreas
ENSP00000204566	liver
ENSP00000204566	intestine
ENSP00000204566	nervous system
ENSP00000204566	thyroid gland
ENSP00000204566	lung
ENSP00000410636	nervous system
ENSP00000318352	kidney
ENSP00000318352	liver
ENSP00000318352	intestine
ENSP00000318352	muscle
ENSP00000318352	nervous system
ENSP00000318352	heart
ENSP00000318352	lung
ENSP00000367197	pancreas
ENSP00000252455	liver
ENSP00000252455	muscle
ENSP00000252455	intestine
ENSP00000252455	stomach
ENSP00000252455	kidney
ENSP00000252455	spleen
ENSP00000252455	heart
ENSP00000252455	lymph node
ENSP00000252455	lung
ENSP00000252455	nervous system
ENSP00000334424	kidney
ENSP00000334424	liver
ENSP00000359121	nervous system
ENSP00000348886	nervous system
ENSP00000348886	lung
ENSP00000348886	heart
ENSP00000348886	kidney
ENSP00000348886	muscle
ENSP00000348886	liver
ENSP00000263205	intestine
ENSP00000375717	kidney
ENSP00000375717	intestine
ENSP00000375717	muscle
ENSP00000375717	nervous system
ENSP00000370808	nervous system
ENSP00000370808	lymph node
ENSP00000370808	heart
ENSP00000370808	spleen
ENSP00000370808	lung
ENSP00000370808	pancreas
ENSP00000370808	kidney
ENSP00000370808	skin
ENSP00000370808	liver
ENSP00000370808	stomach
ENSP00000370808	intestine
ENSP00000370808	muscle
ENSP00000361699	liver
ENSP00000265070	nervous system
ENSP00000265070	lung
ENSP00000265070	spleen
ENSP00000265070	kidney
ENSP00000265070	intestine
ENSP00000265070	liver
ENSP00000296440	nervous system
ENSP00000353452	nervous system
ENSP00000353452	lung
ENSP00000353452	kidney
ENSP00000353452	intestine
ENSP00000353452	stomach
ENSP00000353452	liver
ENSP00000344322	nervous system
ENSP00000331381	nervous system
ENSP00000264670	liver
ENSP00000268712	liver
ENSP00000268712	intestine
ENSP00000268712	muscle
ENSP00000268712	kidney
ENSP00000268712	heart
ENSP00000268712	lung
ENSP00000268712	nervous system
ENSP00000242209	kidney
ENSP00000242209	heart
ENSP00000228438	spleen
ENSP00000357880	kidney
ENSP00000357880	heart
ENSP00000357880	lung
ENSP00000357880	nervous system
ENSP00000261811	kidney
ENSP00000244204	nervous system
ENSP00000244204	spleen
ENSP00000175091	spleen
ENSP00000175091	heart
ENSP00000175091	lung
ENSP00000175091	nervous system
ENSP00000175091	liver
ENSP00000175091	stomach
ENSP00000175091	intestine
ENSP00000175091	muscle
ENSP00000175091	pancreas
ENSP00000175091	skin
ENSP00000175091	kidney
ENSP00000287641	pancreas
ENSP00000287641	nervous system
ENSP00000266529	nervous system
ENSP00000266529	spleen
ENSP00000266529	heart
ENSP00000299345	nervous system
ENSP00000279022	lung
ENSP00000279022	heart
ENSP00000279022	nervous system
ENSP00000279022	muscle
ENSP00000279022	intestine
ENSP00000279022	kidney
ENSP00000346012	lung
ENSP00000346012	spleen
ENSP00000346012	heart
ENSP00000346012	nervous system
ENSP00000346012	muscle
ENSP00000346012	intestine
ENSP00000346012	liver
ENSP00000346012	kidney
ENSP00000349892	nervous system
ENSP00000349892	spleen
ENSP00000320176	intestine
ENSP00000320176	lymph node
ENSP00000320176	spleen
ENSP00000370242	lung
ENSP00000263991	liver
ENSP00000263991	nervous system
ENSP00000417132	nervous system
ENSP00000222573	nervous system
ENSP00000222573	kidney
ENSP00000263864	intestine
ENSP00000263864	liver
ENSP00000263864	kidney
ENSP00000263864	pancreas
ENSP00000263864	lung
ENSP00000263864	spleen
ENSP00000264463	nervous system
ENSP00000358853	intestine
ENSP00000358853	nervous system
ENSP00000359719	nervous system
ENSP00000359719	spleen
ENSP00000417175	muscle
ENSP00000417175	intestine
ENSP00000417175	heart
ENSP00000417175	nervous system
ENSP00000417175	kidney
ENSP00000233114	pancreas
ENSP00000233114	kidney
ENSP00000233114	liver
ENSP00000233114	intestine
ENSP00000233114	muscle
ENSP00000233114	nervous system
ENSP00000233114	heart
ENSP00000233114	thyroid gland
ENSP00000233114	spleen
ENSP00000233114	lung
ENSP00000293831	kidney
ENSP00000293831	pancreas
ENSP00000293831	intestine
ENSP00000293831	stomach
ENSP00000293831	muscle
ENSP00000293831	liver
ENSP00000293831	nervous system
ENSP00000293831	lung
ENSP00000293831	spleen
ENSP00000293831	heart
ENSP00000293831	lymph node
ENSP00000320940	nervous system
ENSP00000341189	nervous system
ENSP00000341189	lung
ENSP00000341189	kidney
ENSP00000341189	intestine
ENSP00000314949	nervous system
ENSP00000314949	heart
ENSP00000314949	lung
ENSP00000314949	kidney
ENSP00000314949	liver
ENSP00000314949	intestine
ENSP00000264231	heart
ENSP00000264231	muscle
ENSP00000314508	kidney
ENSP00000314508	nervous system
ENSP00000348538	lymph node
ENSP00000348538	muscle
ENSP00000293362	nervous system
ENSP00000293362	intestine
ENSP00000293362	muscle
ENSP00000293362	kidney
ENSP00000229195	lung
ENSP00000229195	nervous system
ENSP00000342070	liver
ENSP00000342070	intestine
ENSP00000342070	stomach
ENSP00000342070	muscle
ENSP00000342070	pancreas
ENSP00000342070	kidney
ENSP00000342070	heart
ENSP00000342070	thyroid gland
ENSP00000342070	spleen
ENSP00000342070	lung
ENSP00000342070	nervous system
ENSP00000297323	nervous system
ENSP00000326671	kidney
ENSP00000251038	liver
ENSP00000251038	kidney
ENSP00000251038	nervous system
ENSP00000301945	nervous system
ENSP00000301945	lung
ENSP00000416892	liver
ENSP00000416892	muscle
ENSP00000416892	stomach
ENSP00000416892	intestine
ENSP00000416892	pancreas
ENSP00000416892	skin
ENSP00000416892	kidney
ENSP00000416892	spleen
ENSP00000416892	thyroid gland
ENSP00000416892	lymph node
ENSP00000416892	heart
ENSP00000416892	lung
ENSP00000416892	nervous system
ENSP00000332816	nervous system
ENSP00000306279	kidney
ENSP00000366988	lung
ENSP00000366988	nervous system
ENSP00000366988	liver
ENSP00000366988	kidney
ENSP00000307449	nervous system
ENSP00000252444	liver
ENSP00000256379	nervous system
ENSP00000271234	nervous system
ENSP00000271234	kidney
ENSP00000246548	intestine
ENSP00000246548	kidney
ENSP00000246548	lung
ENSP00000246548	spleen
ENSP00000246548	nervous system
ENSP00000408534	spleen
ENSP00000216225	muscle
ENSP00000216225	lung
ENSP00000216225	spleen
ENSP00000216225	heart
ENSP00000216225	nervous system
ENSP00000365757	spleen
ENSP00000365757	nervous system
ENSP00000411633	nervous system
ENSP00000370546	kidney
ENSP00000387694	nervous system
ENSP00000391993	nervous system
ENSP00000380308	intestine
ENSP00000380308	lung
ENSP00000380308	kidney
ENSP00000380308	nervous system
ENSP00000348573	lung
ENSP00000348573	liver
ENSP00000283977	liver
ENSP00000287038	pancreas
ENSP00000287038	kidney
ENSP00000287038	skin
ENSP00000287038	liver
ENSP00000287038	stomach
ENSP00000287038	intestine
ENSP00000287038	muscle
ENSP00000287038	nervous system
ENSP00000287038	heart
ENSP00000287038	spleen
ENSP00000287038	lung
ENSP00000354032	nervous system
ENSP00000304311	intestine
ENSP00000304311	pancreas
ENSP00000370222	lung
ENSP00000370222	spleen
ENSP00000370222	heart
ENSP00000370222	nervous system
ENSP00000370222	muscle
ENSP00000370222	intestine
ENSP00000370222	liver
ENSP00000370222	pancreas
ENSP00000302647	nervous system
ENSP00000313854	liver
ENSP00000262947	lung
ENSP00000262947	liver
ENSP00000293813	nervous system
ENSP00000314733	nervous system
ENSP00000261416	nervous system
ENSP00000261416	spleen
ENSP00000261416	heart
ENSP00000261416	lung
ENSP00000261416	pancreas
ENSP00000261416	kidney
ENSP00000261416	intestine
ENSP00000378965	liver
ENSP00000364979	lung
ENSP00000364979	heart
ENSP00000364979	kidney
ENSP00000375907	liver
ENSP00000375907	nervous system
ENSP00000310275	lung
ENSP00000310275	nervous system
ENSP00000310275	intestine
ENSP00000262288	spleen
ENSP00000262288	lung
ENSP00000236067	nervous system
ENSP00000386134	nervous system
ENSP00000378857	intestine
ENSP00000378857	lymph node
ENSP00000378857	nervous system
ENSP00000287169	kidney
ENSP00000315379	lung
ENSP00000315379	nervous system
ENSP00000315379	intestine
ENSP00000315379	kidney
ENSP00000261173	nervous system
ENSP00000216500	muscle
ENSP00000216500	liver
ENSP00000216500	kidney
ENSP00000216500	lung
ENSP00000216500	spleen
ENSP00000216500	heart
ENSP00000216500	nervous system
ENSP00000248673	nervous system
ENSP00000248673	spleen
ENSP00000248673	heart
ENSP00000248673	lung
ENSP00000248673	pancreas
ENSP00000248673	kidney
ENSP00000248673	intestine
ENSP00000248673	stomach
ENSP00000248673	muscle
ENSP00000233084	kidney
ENSP00000233084	liver
ENSP00000233084	muscle
ENSP00000233084	nervous system
ENSP00000233084	spleen
ENSP00000233084	heart
ENSP00000233084	lung
ENSP00000359818	nervous system
ENSP00000321988	liver
ENSP00000219022	intestine
ENSP00000378400	intestine
ENSP00000378400	lung
ENSP00000378400	kidney
ENSP00000325564	pancreas
ENSP00000294117	nervous system
ENSP00000295321	intestine
ENSP00000295321	nervous system
ENSP00000388732	muscle
ENSP00000388732	intestine
ENSP00000388732	lung
ENSP00000388732	spleen
ENSP00000388732	heart
ENSP00000388732	nervous system
ENSP00000238918	nervous system
ENSP00000293308	liver
ENSP00000293308	lung
ENSP00000293308	stomach
ENSP00000293308	intestine
ENSP00000293308	kidney
ENSP00000270530	nervous system
ENSP00000378323	nervous system
ENSP00000273668	kidney
ENSP00000310831	nervous system
ENSP00000280871	nervous system
ENSP00000301096	kidney
ENSP00000301096	lung
ENSP00000349856	kidney
ENSP00000349856	nervous system
ENSP00000298198	nervous system
ENSP00000321971	nervous system
ENSP00000387471	nervous system
ENSP00000338345	nervous system
ENSP00000395498	kidney
ENSP00000395498	thyroid gland
ENSP00000251412	nervous system
ENSP00000355361	nervous system
ENSP00000355361	lung
ENSP00000355361	spleen
ENSP00000299705	pancreas
ENSP00000263856	nervous system
ENSP00000383059	lung
ENSP00000383059	heart
ENSP00000383059	spleen
ENSP00000383059	nervous system
ENSP00000383059	intestine
ENSP00000383059	liver
ENSP00000383059	pancreas
ENSP00000321732	muscle
ENSP00000321732	lung
ENSP00000321732	nervous system
ENSP00000309644	nervous system
ENSP00000268251	liver
ENSP00000268251	kidney
ENSP00000268251	nervous system
ENSP00000413496	nervous system
ENSP00000413496	heart
ENSP00000302543	kidney
ENSP00000302543	nervous system
ENSP00000364119	lung
ENSP00000355315	skin
ENSP00000355315	kidney
ENSP00000355315	pancreas
ENSP00000355315	muscle
ENSP00000355315	intestine
ENSP00000355315	liver
ENSP00000355315	nervous system
ENSP00000355315	lung
ENSP00000355315	spleen
ENSP00000355315	heart
ENSP00000344468	nervous system
ENSP00000281708	nervous system
ENSP00000362334	lung
ENSP00000362334	heart
ENSP00000362334	spleen
ENSP00000362334	nervous system
ENSP00000362334	muscle
ENSP00000362334	intestine
ENSP00000362334	liver
ENSP00000362334	kidney
ENSP00000363869	lung
ENSP00000238994	liver
ENSP00000238994	heart
ENSP00000238994	nervous system
ENSP00000238994	muscle
ENSP00000348384	lung
ENSP00000333994	lung
ENSP00000333994	nervous system
ENSP00000356037	liver
ENSP00000356037	lung
ENSP00000338030	liver
ENSP00000338030	intestine
ENSP00000338030	muscle
ENSP00000338030	kidney
ENSP00000338030	spleen
ENSP00000338030	lymph node
ENSP00000338030	heart
ENSP00000338030	lung
ENSP00000338030	nervous system
ENSP00000202773	pancreas
ENSP00000202773	kidney
ENSP00000202773	skin
ENSP00000202773	liver
ENSP00000202773	muscle
ENSP00000202773	intestine
ENSP00000202773	stomach
ENSP00000202773	nervous system
ENSP00000202773	lymph node
ENSP00000202773	heart
ENSP00000202773	spleen
ENSP00000202773	lung
ENSP00000252268	nervous system
ENSP00000330945	nervous system
ENSP00000330945	lung
ENSP00000330945	spleen
ENSP00000330945	heart
ENSP00000330945	kidney
ENSP00000330945	pancreas
ENSP00000330945	muscle
ENSP00000330945	intestine
ENSP00000330945	liver
ENSP00000263708	nervous system
ENSP00000267082	spleen
ENSP00000340896	nervous system
ENSP00000410452	heart
ENSP00000410452	lung
ENSP00000410452	nervous system
ENSP00000410452	liver
ENSP00000410452	intestine
ENSP00000410452	kidney
ENSP00000321606	nervous system
ENSP00000349078	nervous system
ENSP00000349078	lung
ENSP00000349078	kidney
ENSP00000349078	liver
ENSP00000237014	liver
ENSP00000237014	pancreas
ENSP00000237014	nervous system
ENSP00000284031	lung
ENSP00000284031	intestine
ENSP00000284031	liver
ENSP00000284031	nervous system
ENSP00000284031	kidney
ENSP00000385045	nervous system
ENSP00000353654	kidney
ENSP00000353654	intestine
ENSP00000353654	lung
ENSP00000353654	heart
ENSP00000360316	kidney
ENSP00000360316	nervous system
ENSP00000360316	liver
ENSP00000360316	lung
ENSP00000298841	liver
ENSP00000359942	muscle
ENSP00000359942	heart
ENSP00000343706	nervous system
ENSP00000226225	nervous system
ENSP00000297283	muscle
ENSP00000297283	heart
ENSP00000320485	intestine
ENSP00000320485	nervous system
ENSP00000269576	skin
ENSP00000364709	liver
ENSP00000334952	liver
ENSP00000222308	liver
ENSP00000222308	kidney
ENSP00000222308	lung
ENSP00000222308	heart
ENSP00000222308	nervous system
ENSP00000319141	lung
ENSP00000319141	intestine
ENSP00000319141	heart
ENSP00000319141	nervous system
ENSP00000285398	nervous system
ENSP00000317159	muscle
ENSP00000317159	intestine
ENSP00000317159	liver
ENSP00000317159	kidney
ENSP00000317159	lung
ENSP00000317159	heart
ENSP00000317159	nervous system
ENSP00000372291	intestine
ENSP00000372291	kidney
ENSP00000419975	nervous system
ENSP00000313829	heart
ENSP00000313829	lung
ENSP00000313829	nervous system
ENSP00000313829	intestine
ENSP00000313829	kidney
ENSP00000381227	heart
ENSP00000381227	muscle
ENSP00000405812	nervous system
ENSP00000258962	kidney
ENSP00000258962	liver
ENSP00000258962	intestine
ENSP00000258962	muscle
ENSP00000258962	nervous system
ENSP00000258962	spleen
ENSP00000258962	heart
ENSP00000258962	lung
ENSP00000370839	kidney
ENSP00000370839	nervous system
ENSP00000370839	heart
ENSP00000370839	muscle
ENSP00000377783	liver
ENSP00000264312	lung
ENSP00000264312	spleen
ENSP00000264312	heart
ENSP00000264312	nervous system
ENSP00000264312	intestine
ENSP00000264312	liver
ENSP00000264312	pancreas
ENSP00000295958	liver
ENSP00000295958	nervous system
ENSP00000262146	liver
ENSP00000262146	kidney
ENSP00000266087	kidney
ENSP00000266087	liver
ENSP00000266087	muscle
ENSP00000266087	intestine
ENSP00000266087	nervous system
ENSP00000266087	heart
ENSP00000266087	lung
ENSP00000376309	nervous system
ENSP00000376309	lung
ENSP00000376309	heart
ENSP00000376309	spleen
ENSP00000376309	kidney
ENSP00000376309	intestine
ENSP00000376309	stomach
ENSP00000376309	liver
ENSP00000342267	liver
ENSP00000250894	nervous system
ENSP00000325136	muscle
ENSP00000325136	stomach
ENSP00000325136	intestine
ENSP00000325136	liver
ENSP00000325136	kidney
ENSP00000325136	lung
ENSP00000325136	heart
ENSP00000325136	spleen
ENSP00000325136	nervous system
ENSP00000314837	nervous system
ENSP00000358867	liver
ENSP00000358867	intestine
ENSP00000358867	kidney
ENSP00000358867	spleen
ENSP00000358867	lung
ENSP00000363414	kidney
ENSP00000354826	kidney
ENSP00000354826	stomach
ENSP00000354826	intestine
ENSP00000354826	liver
ENSP00000354826	nervous system
ENSP00000354826	lung
ENSP00000354826	spleen
ENSP00000354826	heart
ENSP00000265029	liver
ENSP00000348444	heart
ENSP00000348444	muscle
ENSP00000228865	lung
ENSP00000228865	liver
ENSP00000228865	nervous system
ENSP00000228865	kidney
ENSP00000268717	muscle
ENSP00000268717	nervous system
ENSP00000268717	heart
ENSP00000301843	lung
ENSP00000301843	nervous system
ENSP00000301843	intestine
ENSP00000301843	kidney
ENSP00000258873	nervous system
ENSP00000319918	nervous system
ENSP00000249356	kidney
ENSP00000256031	heart
ENSP00000256031	lung
ENSP00000256031	nervous system
ENSP00000256031	kidney
ENSP00000327545	nervous system
ENSP00000221485	nervous system
ENSP00000290378	heart
ENSP00000290378	muscle
ENSP00000359991	liver
ENSP00000359991	stomach
ENSP00000359991	intestine
ENSP00000359991	skin
ENSP00000359991	kidney
ENSP00000359991	spleen
ENSP00000359991	lymph node
ENSP00000359991	heart
ENSP00000359991	lung
ENSP00000359991	nervous system
ENSP00000219313	lung
ENSP00000219313	heart
ENSP00000219313	nervous system
ENSP00000219313	muscle
ENSP00000219313	liver
ENSP00000219313	kidney
ENSP00000346576	nervous system
ENSP00000346576	kidney
ENSP00000349428	liver
ENSP00000349428	intestine
ENSP00000349428	kidney
ENSP00000349428	lymph node
ENSP00000349428	spleen
ENSP00000349428	lung
ENSP00000349428	nervous system
ENSP00000355398	nervous system
ENSP00000258648	nervous system
ENSP00000380921	nervous system
ENSP00000380921	lymph node
ENSP00000380921	spleen
ENSP00000337396	lung
ENSP00000317141	spleen
ENSP00000317141	intestine
ENSP00000317141	lung
ENSP00000317141	kidney
ENSP00000317141	nervous system
ENSP00000311430	pancreas
ENSP00000311430	kidney
ENSP00000311430	skin
ENSP00000311430	liver
ENSP00000311430	muscle
ENSP00000311430	intestine
ENSP00000311430	stomach
ENSP00000311430	nervous system
ENSP00000311430	lymph node
ENSP00000311430	heart
ENSP00000311430	spleen
ENSP00000311430	thyroid gland
ENSP00000311430	lung
ENSP00000274170	nervous system
ENSP00000349588	nervous system
ENSP00000349588	kidney
ENSP00000349588	heart
ENSP00000348918	liver
ENSP00000299218	nervous system
ENSP00000356713	spleen
ENSP00000356713	heart
ENSP00000356713	lung
ENSP00000356713	nervous system
ENSP00000356713	liver
ENSP00000360372	liver
ENSP00000262394	lung
ENSP00000262394	heart
ENSP00000262394	spleen
ENSP00000262394	nervous system
ENSP00000262394	intestine
ENSP00000262394	liver
ENSP00000262394	kidney
ENSP00000354219	muscle
ENSP00000354219	intestine
ENSP00000354219	stomach
ENSP00000354219	kidney
ENSP00000354219	heart
ENSP00000354219	spleen
ENSP00000354219	lung
ENSP00000354219	nervous system
ENSP00000237455	nervous system
ENSP00000237455	liver
ENSP00000304592	nervous system
ENSP00000304592	liver
ENSP00000304592	lung
ENSP00000262461	intestine
ENSP00000262461	nervous system
ENSP00000255945	intestine
ENSP00000255945	lung
ENSP00000374409	kidney
ENSP00000374409	nervous system
ENSP00000233099	nervous system
ENSP00000296490	nervous system
ENSP00000296490	lung
ENSP00000296490	spleen
ENSP00000345393	lung
ENSP00000264775	intestine
ENSP00000264775	nervous system
ENSP00000264775	kidney
ENSP00000343418	spleen
ENSP00000343418	nervous system
ENSP00000219548	nervous system
ENSP00000219548	intestine
ENSP00000264613	liver
ENSP00000384523	nervous system
ENSP00000384523	liver
ENSP00000221859	nervous system
ENSP00000273628	lung
ENSP00000273628	heart
ENSP00000273628	spleen
ENSP00000273628	nervous system
ENSP00000273628	intestine
ENSP00000273628	muscle
ENSP00000273628	liver
ENSP00000273628	pancreas
ENSP00000324527	intestine
ENSP00000353078	muscle
ENSP00000353078	heart
ENSP00000243286	nervous system
ENSP00000360266	kidney
ENSP00000360266	liver
ENSP00000360266	intestine
ENSP00000360266	muscle
ENSP00000360266	nervous system
ENSP00000360266	heart
ENSP00000360266	lung
ENSP00000305221	liver
ENSP00000380378	intestine
ENSP00000380378	nervous system
ENSP00000380378	lung
ENSP00000219252	nervous system
ENSP00000257831	intestine
ENSP00000352639	pancreas
ENSP00000297258	lung
ENSP00000297258	intestine
ENSP00000297258	nervous system
ENSP00000241014	nervous system
ENSP00000333982	lung
ENSP00000333982	nervous system
ENSP00000376966	nervous system
ENSP00000346340	nervous system
ENSP00000346340	muscle
ENSP00000304565	nervous system
ENSP00000304565	lung
ENSP00000304565	spleen
ENSP00000304565	heart
ENSP00000341885	stomach
ENSP00000341885	intestine
ENSP00000341885	muscle
ENSP00000341885	liver
ENSP00000341885	kidney
ENSP00000341885	lung
ENSP00000341885	heart
ENSP00000341885	spleen
ENSP00000341885	nervous system
ENSP00000386711	nervous system
ENSP00000265872	lung
ENSP00000265872	nervous system
ENSP00000265872	intestine
ENSP00000265872	muscle
ENSP00000265872	kidney
ENSP00000300291	intestine
ENSP00000300291	heart
ENSP00000300291	lung
ENSP00000300291	nervous system
ENSP00000370532	heart
ENSP00000370532	lung
ENSP00000370532	nervous system
ENSP00000370532	liver
ENSP00000370532	intestine
ENSP00000370532	muscle
ENSP00000370532	kidney
ENSP00000272430	nervous system
ENSP00000250784	kidney
ENSP00000250784	nervous system
ENSP00000250784	spleen
ENSP00000250784	lung
ENSP00000314768	nervous system
ENSP00000303507	nervous system
ENSP00000305790	nervous system
ENSP00000305790	heart
ENSP00000305790	kidney
ENSP00000305790	liver
ENSP00000305790	intestine
ENSP00000305790	muscle
ENSP00000358413	kidney
ENSP00000368020	nervous system
ENSP00000348565	nervous system
ENSP00000391944	lung
ENSP00000391944	lymph node
ENSP00000391944	heart
ENSP00000391944	spleen
ENSP00000391944	nervous system
ENSP00000391944	muscle
ENSP00000391944	stomach
ENSP00000391944	intestine
ENSP00000391944	liver
ENSP00000391944	kidney
ENSP00000391944	pancreas
ENSP00000338629	muscle
ENSP00000338629	intestine
ENSP00000338629	lung
ENSP00000338629	nervous system
ENSP00000396679	lung
ENSP00000379457	muscle
ENSP00000379457	lung
ENSP00000379457	nervous system
ENSP00000416959	kidney
ENSP00000416959	intestine
ENSP00000416959	liver
ENSP00000416959	nervous system
ENSP00000416959	lung
ENSP00000416959	spleen
ENSP00000341422	nervous system
ENSP00000299333	nervous system
ENSP00000348278	nervous system
ENSP00000330054	kidney
ENSP00000330054	liver
ENSP00000330054	muscle
ENSP00000330054	intestine
ENSP00000330054	stomach
ENSP00000330054	nervous system
ENSP00000330054	spleen
ENSP00000330054	heart
ENSP00000330054	lung
ENSP00000301920	nervous system
ENSP00000301920	lung
ENSP00000301920	liver
ENSP00000301920	intestine
ENSP00000301920	muscle
ENSP00000265447	liver
ENSP00000265447	intestine
ENSP00000265447	stomach
ENSP00000265447	muscle
ENSP00000265447	pancreas
ENSP00000265447	kidney
